date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:04	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:02%20GMT	https://daddylive.fun/stream/stream-180.php	F:/sports/dady/daddylive.fun/stream/stream-180.html	(from https://daddylive.fun/)
20:03:04	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:02%20GMT	https://daddylive.fun/stream/stream-181.php	F:/sports/dady/daddylive.fun/stream/stream-181.html	(from https://daddylive.fun/)
20:03:04	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:03%20GMT	https://daddylive.fun/stream/stream-182.php	F:/sports/dady/daddylive.fun/stream/stream-182.html	(from https://daddylive.fun/)
20:03:05	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:03%20GMT	https://daddylive.fun/stream/stream-183.php	F:/sports/dady/daddylive.fun/stream/stream-183.html	(from https://daddylive.fun/)
20:03:05	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:03%20GMT	https://daddylive.fun/stream/stream-184.php	F:/sports/dady/daddylive.fun/stream/stream-184.html	(from https://daddylive.fun/)
20:03:05	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:03%20GMT	https://daddylive.fun/stream/stream-185.php	F:/sports/dady/daddylive.fun/stream/stream-185.html	(from https://daddylive.fun/)
20:03:05	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:04%20GMT	https://daddylive.fun/stream/stream-186.php	F:/sports/dady/daddylive.fun/stream/stream-186.html	(from https://daddylive.fun/)
20:03:06	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:04%20GMT	https://daddylive.fun/stream/stream-187.php	F:/sports/dady/daddylive.fun/stream/stream-187.html	(from https://daddylive.fun/)
20:03:06	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:04%20GMT	https://daddylive.fun/stream/stream-188.php	F:/sports/dady/daddylive.fun/stream/stream-188.html	(from https://daddylive.fun/)
20:03:06	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:04%20GMT	https://daddylive.fun/stream/stream-189.php	F:/sports/dady/daddylive.fun/stream/stream-189.html	(from https://daddylive.fun/)
20:03:06	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:05%20GMT	https://daddylive.fun/stream/stream-190.php	F:/sports/dady/daddylive.fun/stream/stream-190.html	(from https://daddylive.fun/)
20:03:07	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:05%20GMT	https://daddylive.fun/stream/stream-191.php	F:/sports/dady/daddylive.fun/stream/stream-191.html	(from https://daddylive.fun/)
20:03:07	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:05%20GMT	https://daddylive.fun/stream/stream-219.php	F:/sports/dady/daddylive.fun/stream/stream-219.html	(from https://daddylive.fun/)
20:03:07	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:05%20GMT	https://daddylive.fun/stream/stream-220.php	F:/sports/dady/daddylive.fun/stream/stream-220.html	(from https://daddylive.fun/)
20:03:07	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:05%20GMT	https://daddylive.fun/stream/stream-221.php	F:/sports/dady/daddylive.fun/stream/stream-221.html	(from https://daddylive.fun/)
20:03:07	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:06%20GMT	https://daddylive.fun/stream/stream-222.php	F:/sports/dady/daddylive.fun/stream/stream-222.html	(from https://daddylive.fun/)
20:03:08	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:06%20GMT	https://daddylive.fun/stream/stream-123.php	F:/sports/dady/daddylive.fun/stream/stream-123.html	(from https://daddylive.fun/)
20:03:08	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:06%20GMT	https://daddylive.fun/stream/stream-126.php	F:/sports/dady/daddylive.fun/stream/stream-126.html	(from https://daddylive.fun/)
20:03:08	46260/46260	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:07%20GMT	https://daddylive.fun/stream/stream-31.php	F:/sports/dady/daddylive.fun/stream/stream-31.html	(from https://daddylive.fun/)
20:03:09	46260/46260	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:07%20GMT	https://daddylive.fun/stream/stream-33.php	F:/sports/dady/daddylive.fun/stream/stream-33.html	(from https://daddylive.fun/)
20:03:09	45818/45818	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:07%20GMT	https://daddylive.fun/stream/stream-32.php	F:/sports/dady/daddylive.fun/stream/stream-32.html	(from https://daddylive.fun/)
20:03:09	46237/46237	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:07%20GMT	https://daddylive.fun/stream/stream-69.php	F:/sports/dady/daddylive.fun/stream/stream-69.html	(from https://daddylive.fun/)
20:03:09	45806/45806	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:07%20GMT	https://daddylive.fun/stream/stream-63.php	F:/sports/dady/daddylive.fun/stream/stream-63.html	(from https://daddylive.fun/)
20:03:09	46239/46239	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:08%20GMT	https://daddylive.fun/stream/stream-67.php	F:/sports/dady/daddylive.fun/stream/stream-67.html	(from https://daddylive.fun/)
20:03:10	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:08%20GMT	https://daddylive.fun/stream/stream-375.php	F:/sports/dady/daddylive.fun/stream/stream-375.html	(from https://daddylive.fun/)
