date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:04:08	2819/2819	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:08%20GMT	https://www.uwatchfree.fo/streamtape.php?stid=opeemK7xDAUJez1	D:/movies/uwacthfree/www.uwatchfree.fo/streamtape932b.html	(from https://www.uwatchfree.fo/2022/01/on-my-block-2021-season-4-complete/)
03:04:08	81828/81828	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:08%20GMT	https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/?replytocom=170805	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/index3ea1.html	(from https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/)
03:04:08	81828/81828	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:08%20GMT	https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/?replytocom=170804	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/index28cc.html	(from https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/)
03:04:09	2757/2757	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:09%20GMT	https://www.uwatchfree.fo/fembed.php?fid=5d7lehd06pjk1pn	D:/movies/uwacthfree/www.uwatchfree.fo/fembedcd6a.html	(from https://www.uwatchfree.fo/2022/01/on-my-block-2021-season-4-complete/)
03:04:10	81838/81838	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:09%20GMT	https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/?replytocom=170784	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/indexd0e0.html	(from https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/)
03:04:10	8618/8618	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2027%20Jan%202022%2021:34:09%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/feed/	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/feed/index.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:10	81830/81830	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:09%20GMT	https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/?replytocom=170780	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/index3ea7.html	(from https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/)
03:04:10	81836/81836	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:09%20GMT	https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/?replytocom=170750	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/index3383.html	(from https://www.uwatchfree.fo/2021/11/shang-chi-and-the-legend-of-the-ten-rings-2021-full-movie-tlq6j/)
03:04:12	59871/59871	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:12%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/?replytocom=172688	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/index425b.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:12	59877/59877	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:12%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/?replytocom=174046	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/indexc793.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Jan%202022%2021:34:12%20GMT	https://www.uwatchfree.fo/?p=211616	D:/movies/uwacthfree/www.uwatchfree.fo/indexe884.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:12	4683/4683	---M-Z	200	added ('OK')	application/json	date:Thu,%2027%20Jan%202022%2021:34:12%20GMT	https://www.uwatchfree.fo/wp-json/wp/v2/posts/215113	D:/movies/uwacthfree/www.uwatchfree.fo/wp-json/wp/v2/posts/215113.json	(from https://www.uwatchfree.fo/2022/01/damaged-2022-season-3-complete/)
03:04:12	2749/2749	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:12%20GMT	https://www.uwatchfree.fo/netutv.php?vid=jfW8kpJtskPL	D:/movies/uwacthfree/www.uwatchfree.fo/netutv1fca.html	(from https://www.uwatchfree.fo/2022/01/damaged-2022-season-3-complete/)
03:04:12	59878/59878	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:12%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/?replytocom=170873	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/index2d85.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:13	59869/59869	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:13%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/?replytocom=170853	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/index9df6.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:13	2819/2819	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:13%20GMT	https://www.uwatchfree.fo/streamtape.php?stid=23v3dMlq8xFZLRg	D:/movies/uwacthfree/www.uwatchfree.fo/streamtapec6ac.html	(from https://www.uwatchfree.fo/2022/01/damaged-2022-season-3-complete/)
03:04:13	59868/59868	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:13%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/?replytocom=170714	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/index0fb3.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:13	59872/59872	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:13%20GMT	https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/?replytocom=170699	D:/movies/uwacthfree/www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/index7082.html	(from https://www.uwatchfree.fo/2021/11/no-time-to-die-2021-full-movie/)
03:04:14	2757/2757	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202022%2021:34:13%20GMT	https://www.uwatchfree.fo/fembed.php?fid=476eqazd3r7ejnr	D:/movies/uwacthfree/www.uwatchfree.fo/fembed34d6.html	(from https://www.uwatchfree.fo/2022/01/damaged-2022-season-3-complete/)
